YEAR,MONTH,DAY,HOUR,VALUE
2020,9,26,8,41.0
2020,9,26,9,34.0
2020,9,26,10,21.0
2020,9,26,11,20.0
2020,9,26,12,16.0
2020,9,26,13,17.0
2020,9,26,14,14.0
2020,9,26,15,9.0
2020,9,26,16,11.0
2020,9,26,17,13.0
2020,9,26,18,14.0
2020,9,26,19,19.0
2020,9,26,20,24.0
2020,9,26,21,17.0
2020,9,26,22,17.0
2020,9,26,23,13.0
2020,9,27,0,10.0
2020,9,27,1,13.0
2020,9,27,2,12.0
2020,9,27,3,8.0
2020,9,27,4,11.0
2020,9,27,5,12.0
2020,9,27,6,17.0
2020,9,27,7,11.0
2020,9,27,8,15.0
2020,9,27,9,16.0
2020,9,27,10,12.0
2020,9,27,11,13.0
2020,9,27,12,12.0
2020,9,27,13,13.0
2020,9,27,14,15.0
2020,9,27,15,11.0
2020,9,27,16,9.0
2020,9,27,17,10.0
2020,9,27,18,9.0
2020,9,27,19,13.0
2020,9,27,20,18.0
2020,9,27,21,20.0
2020,9,27,22,21.0
2020,9,27,23,21.0
2020,9,28,0,22.0
2020,9,28,1,41.0
2020,9,28,2,42.0
2020,9,28,3,39.0
2020,9,28,4,39.0
2020,9,28,5,33.0
2020,9,28,6,29.0
2020,9,28,7,42.0
2020,9,28,8,61.0
2020,9,28,9,62.0
2020,9,28,10,56.0
2020,9,28,11,49.0
2020,9,28,12,49.0
2020,9,28,13,50.0
2020,9,28,14,43.0
2020,9,28,15,40.0
2020,9,28,16,37.0
2020,9,28,17,27.0
2020,9,28,18,24.0
2020,9,28,19,35.0
2020,9,28,20,61.0
2020,9,28,21,80.0
2020,9,28,22,95.0
2020,9,28,23,104.0
2020,9,29,0,100.0
2020,9,29,1,62.0
2020,9,29,2,35.0
2020,9,29,3,34.0
2020,9,29,4,33.0
2020,9,29,5,33.0
2020,9,29,6,26.0
2020,9,29,7,48.0
2020,9,29,8,70.0
2020,9,29,9,71.0
2020,9,29,10,66.0
2020,9,29,11,55.0
2020,9,29,12,53.0
2020,9,29,13,61.0
2020,9,29,14,49.0
2020,9,29,15,37.0
2020,9,29,16,38.0
2020,9,29,17,43.0
2020,9,29,18,38.0
2020,9,29,19,39.0
2020,9,29,20,63.0
2020,9,29,21,84.0
2020,9,29,22,110.0
2020,9,29,23,111.0
2020,9,30,0,99.0
2020,9,30,1,82.0
2020,9,30,2,32.0
2020,9,30,3,49.0
2020,9,30,4,48.0
2020,9,30,5,39.0
2020,9,30,6,49.0
2020,9,30,7,61.0
2020,9,30,8,74.0
2020,9,30,9,88.0
2020,9,30,10,75.0
2020,9,30,11,62.0
2020,9,30,12,71.0
2020,9,30,13,69.0
2020,9,30,14,56.0
2020,9,30,15,30.0
2020,9,30,16,20.0
2020,9,30,17,17.0
2020,9,30,18,21.0
2020,9,30,19,23.0
2020,9,30,20,29.0
2020,9,30,21,37.0
2020,9,30,22,29.0
2020,9,30,23,26.0
2020,10,1,0,25.0
2020,10,1,1,29.0
2020,10,1,2,31.0
2020,10,1,3,24.0
2020,10,1,4,21.0
2020,10,1,5,27.0
2020,10,1,6,22.0
2020,10,1,7,32.0
2020,10,1,8,54.0
2020,10,1,9,46.0
2020,10,1,10,26.0
2020,10,1,11,29.0
2020,10,1,12,20.0
2020,10,1,13,22.0
2020,10,1,14,18.0
2020,10,1,15,18.0
2020,10,1,16,14.0
2020,10,1,17,15.0
2020,10,1,18,11.0
2020,10,1,19,14.0
2020,10,1,20,16.0
2020,10,1,21,19.0
2020,10,1,22,16.0
2020,10,1,23,14.0
2020,10,2,0,11.0
2020,10,2,1,11.0
2020,10,2,2,9.0
2020,10,2,3,7.0
2020,10,2,4,8.0
2020,10,2,5,5.0
2020,10,2,6,6.0
2020,10,2,7,10.0
2020,10,2,8,16.0
2020,10,2,9,20.0
2020,10,2,10,14.0
2020,10,2,11,29.0
2020,10,2,12,21.0
2020,10,2,13,17.0
2020,10,2,14,18.0
2020,10,2,15,16.0
2020,10,2,16,15.0
2020,10,2,17,16.0
2020,10,2,18,15.0
2020,10,2,19,18.0
2020,10,2,20,24.0
2020,10,2,21,19.0
2020,10,2,22,11.0
2020,10,2,23,11.0
2020,10,3,0,9.0
2020,10,3,1,11.0
2020,10,3,2,8.0
2020,10,3,3,6.0
2020,10,3,4,6.0
2020,10,3,5,18.0
2020,10,3,6,11.0
2020,10,3,7,9.0
2020,10,3,8,11.0
2020,10,3,9,11.0
2020,10,3,10,8.0
2020,10,3,11,11.0
2020,10,3,12,10.0
2020,10,3,13,9.0
2020,10,3,14,11.0
2020,10,3,15,10.0
2020,10,3,16,9.0
2020,10,3,17,13.0
2020,10,3,18,13.0
2020,10,3,19,18.0
2020,10,3,20,20.0
2020,10,3,21,27.0
2020,10,3,22,24.0
2020,10,3,23,16.0
2020,10,4,0,14.0
2020,10,4,1,15.0
2020,10,4,2,12.0
2020,10,4,3,9.0
2020,10,4,4,11.0
2020,10,4,5,24.0
2020,10,4,6,9.0
2020,10,4,7,10.0
2020,10,4,8,14.0
2020,10,4,9,11.0
2020,10,4,10,9.0
2020,10,4,11,7.0
2020,10,4,12,8.0
2020,10,4,13,8.0
2020,10,4,14,8.0
2020,10,4,15,10.0
2020,10,4,16,9.0
2020,10,4,17,11.0
2020,10,4,18,13.0
2020,10,4,19,14.0
2020,10,4,20,19.0
2020,10,4,21,24.0
2020,10,4,22,16.0
2020,10,4,23,15.0
2020,10,5,0,13.0
2020,10,5,1,13.0
2020,10,5,2,9.0
2020,10,5,3,7.0
2020,10,5,4,13.0
2020,10,5,5,8.0
2020,10,5,6,12.0
2020,10,5,7,30.0
2020,10,5,8,47.0
2020,10,5,9,41.0
2020,10,5,10,36.0
2020,10,5,12,16.0
2020,10,5,13,15.0
2020,10,5,14,12.0
2020,10,5,15,16.0
2020,10,5,16,17.0
2020,10,5,17,20.0
2020,10,5,18,23.0
2020,10,5,19,27.0
2020,10,5,20,29.0
2020,10,5,21,37.0
2020,10,5,22,29.0
2020,10,5,23,32.0
2020,10,6,0,20.0
2020,10,6,1,19.0
2020,10,6,2,14.0
2020,10,6,3,15.0
2020,10,6,4,27.0
2020,10,6,5,47.0
2020,10,6,6,52.0
2020,10,6,7,49.0
2020,10,6,8,70.0
2020,10,6,9,88.0
2020,10,6,10,81.0
2020,10,6,11,79.0
2020,10,6,12,61.0
2020,10,6,13,51.0
2020,10,6,14,30.0
2020,10,6,15,12.0
2020,10,6,16,15.0
2020,10,6,17,24.0
2020,10,6,18,23.0
2020,10,6,19,32.0
2020,10,6,20,47.0
2020,10,6,21,50.0
2020,10,6,22,36.0
2020,10,6,23,22.0
2020,10,7,0,16.0
2020,10,7,1,24.0
2020,10,7,2,27.0
2020,10,7,3,22.0
2020,10,7,4,23.0
2020,10,7,5,32.0
2020,10,7,6,39.0
2020,10,7,7,45.0
2020,10,7,8,58.0
2020,10,7,9,78.0
2020,10,7,10,74.0
2020,10,7,11,46.0
2020,10,7,12,44.0
2020,10,7,13,34.0
2020,10,7,14,31.0
2020,10,7,15,24.0
2020,10,7,16,25.0
2020,10,7,17,35.0
2020,10,7,18,37.0
2020,10,7,19,43.0
2020,10,7,20,59.0
2020,10,7,21,88.0
2020,10,7,22,93.0
2020,10,7,23,92.0
2020,10,8,0,79.0
2020,10,8,1,61.0
2020,10,8,2,46.0
2020,10,8,3,23.0
2020,10,8,4,23.0
2020,10,8,5,17.0
2020,10,8,6,19.0
2020,10,8,7,45.0
2020,10,8,8,63.0
2020,10,8,9,61.0
2020,10,8,10,49.0
2020,10,8,11,39.0
2020,10,8,12,39.0
2020,10,8,13,37.0
2020,10,8,14,40.0
2020,10,8,15,39.0
2020,10,8,16,32.0
2020,10,8,17,41.0
2020,10,8,18,40.0
2020,10,8,19,55.0
2020,10,8,20,86.0
2020,10,8,21,97.0
2020,10,8,22,98.0
2020,10,8,23,83.0
2020,10,9,0,79.0
2020,10,9,1,72.0
2020,10,9,2,43.0
2020,10,9,3,45.0
2020,10,9,4,41.0
2020,10,9,5,50.0
2020,10,9,6,37.0
2020,10,9,7,50.0
2020,10,9,8,67.0
2020,10,9,9,75.0
2020,10,9,10,66.0
2020,10,9,11,53.0
2020,10,9,12,52.0
2020,10,9,13,53.0
2020,10,9,14,46.0
2020,10,9,15,31.0
2020,10,9,16,22.0
2020,10,9,17,19.0
2020,10,9,18,20.0
2020,10,9,19,31.0
2020,10,9,20,43.0
2020,10,9,21,49.0
2020,10,9,22,55.0
2020,10,9,23,77.0
2020,10,10,0,79.0
2020,10,10,1,33.0
2020,10,10,2,23.0
2020,10,10,3,37.0
2020,10,10,4,35.0
2020,10,10,5,40.0
2020,10,10,6,37.0
2020,10,10,7,30.0
2020,10,10,8,29.0
2020,10,10,9,24.0
2020,10,10,10,20.0
2020,10,10,11,19.0
2020,10,10,12,20.0
2020,10,10,13,18.0
2020,10,10,14,15.0
2020,10,10,15,13.0
2020,10,10,16,12.0
2020,10,10,17,14.0
2020,10,10,18,14.0
2020,10,10,19,18.0
2020,10,10,20,18.0
2020,10,10,21,16.0
2020,10,10,22,13.0
2020,10,10,23,14.0
2020,10,11,0,12.0
2020,10,11,1,9.0
2020,10,11,2,9.0
2020,10,11,3,12.0
2020,10,11,4,12.0
2020,10,11,5,15.0
2020,10,11,6,17.0
2020,10,11,7,12.0
2020,10,11,8,14.0
2020,10,11,9,19.0
2020,10,11,10,14.0
2020,10,11,11,13.0
2020,10,11,12,11.0
2020,10,11,13,14.0
2020,10,11,14,15.0
2020,10,11,15,12.0
2020,10,11,16,12.0
2020,10,11,17,12.0
2020,10,11,18,13.0
2020,10,11,19,17.0
2020,10,11,20,18.0
2020,10,11,21,18.0
2020,10,11,22,15.0
2020,10,11,23,13.0
2020,10,12,0,10.0
2020,10,12,1,11.0
2020,10,12,2,10.0
2020,10,12,3,9.0
2020,10,12,4,9.0
2020,10,12,5,9.0
2020,10,12,6,16.0
2020,10,12,7,16.0
2020,10,12,8,16.0
2020,10,12,9,14.0
2020,10,12,10,13.0
2020,10,12,11,16.0
2020,10,12,12,14.0
2020,10,12,13,13.0
2020,10,12,14,15.0
2020,10,12,15,12.0
2020,10,12,16,11.0
2020,10,12,17,14.0
2020,10,12,18,14.0
2020,10,12,19,29.0
2020,10,12,20,27.0
2020,10,12,21,34.0
2020,10,12,22,32.0
2020,10,12,23,47.0
2020,10,13,0,63.0
2020,10,13,1,67.0
2020,10,13,2,64.0
2020,10,13,3,46.0
2020,10,13,4,35.0
2020,10,13,5,32.0
2020,10,13,6,28.0
2020,10,13,7,54.0
2020,10,13,8,79.0
2020,10,13,9,100.0
2020,10,13,10,84.0
2020,10,13,11,74.0
2020,10,13,12,53.0
2020,10,13,13,23.0
2020,10,13,14,19.0
2020,10,13,15,19.0
2020,10,13,16,15.0
2020,10,13,17,17.0
2020,10,13,18,15.0
2020,10,13,19,21.0
2020,10,13,20,28.0
2020,10,13,21,32.0
2020,10,13,22,23.0
2020,10,13,23,15.0
2020,10,14,0,12.0
2020,10,14,1,16.0
2020,10,14,2,12.0
2020,10,14,3,14.0
2020,10,14,4,10.0
2020,10,14,5,10.0
2020,10,14,6,15.0
2020,10,14,7,39.0
2020,10,14,8,64.0
2020,10,14,9,74.0
2020,10,14,10,64.0
2020,10,14,11,33.0
2020,10,14,12,15.0
2020,10,14,13,13.0
2020,10,14,14,14.0
2020,10,14,15,15.0
2020,10,14,16,15.0
2020,10,14,17,15.0
2020,10,14,18,20.0
2020,10,14,19,29.0
2020,10,14,20,33.0
2020,10,14,21,34.0
2020,10,14,22,32.0
2020,10,14,23,37.0
2020,10,15,0,16.0
2020,10,15,1,18.0
2020,10,15,2,17.0
2020,10,15,3,13.0
2020,10,15,4,22.0
2020,10,15,5,15.0
2020,10,15,6,22.0
2020,10,15,7,50.0
2020,10,15,8,60.0
2020,10,15,9,71.0
2020,10,15,10,74.0
2020,10,15,11,59.0
2020,10,15,12,39.0
2020,10,15,13,22.0
2020,10,15,14,17.0
2020,10,15,15,20.0
2020,10,15,16,33.0
2020,10,15,17,33.0
2020,10,15,18,28.0
2020,10,15,19,40.0
2020,10,15,20,39.0
2020,10,15,21,37.0
2020,10,15,22,27.0
2020,10,15,23,21.0
2020,10,16,0,16.0
2020,10,16,1,14.0
2020,10,16,2,15.0
2020,10,16,3,16.0
2020,10,16,4,13.0
2020,10,16,5,27.0
2020,10,16,6,25.0
2020,10,16,7,52.0
2020,10,16,8,64.0
2020,10,16,9,62.0
2020,10,16,10,64.0
2020,10,16,11,62.0
2020,10,16,12,44.0
2020,10,16,13,43.0
2020,10,16,14,39.0
2020,10,16,15,24.0
2020,10,16,16,18.0
2020,10,16,17,16.0
2020,10,16,18,22.0
2020,10,16,19,25.0
2020,10,16,20,53.0
2020,10,16,21,86.0
2020,10,16,22,85.0
2020,10,16,23,88.0
2020,10,17,0,60.0
2020,10,17,1,64.0
2020,10,17,2,56.0
2020,10,17,3,58.0
2020,10,17,4,25.0
2020,10,17,5,25.0
2020,10,17,6,38.0
2020,10,17,7,40.0
2020,10,17,8,48.0
2020,10,17,9,46.0
2020,10,17,10,47.0
2020,10,17,11,43.0
2020,10,17,12,40.0
2020,10,17,13,41.0
2020,10,17,14,36.0
2020,10,17,15,31.0
2020,10,17,16,16.0
2020,10,17,17,13.0
2020,10,17,18,14.0
2020,10,17,19,28.0
2020,10,17,20,59.0
2020,10,17,21,71.0
2020,10,17,22,87.0
2020,10,17,23,95.0
2020,10,18,0,78.0
2020,10,18,1,81.0
2020,10,18,2,44.0
2020,10,18,3,47.0
2020,10,18,4,38.0
2020,10,18,5,38.0
2020,10,18,6,45.0
2020,10,18,7,42.0
2020,10,18,8,43.0
2020,10,18,9,37.0
2020,10,18,10,32.0
2020,10,18,11,31.0
2020,10,18,12,28.0
2020,10,18,13,26.0
2020,10,18,14,25.0
2020,10,18,15,22.0
2020,10,18,16,19.0
2020,10,18,17,17.0
2020,10,18,18,16.0
2020,10,18,19,36.0
2020,10,18,20,83.0
2020,10,18,21,99.0
2020,10,18,22,97.0
2020,10,18,23,56.0
2020,10,19,0,29.0
2020,10,19,1,28.0
2020,10,19,2,21.0
2020,10,19,3,22.0
2020,10,19,4,23.0
2020,10,19,5,21.0
2020,10,19,6,29.0
2020,10,19,7,57.0
2020,10,19,8,78.0
2020,10,19,9,83.0
2020,10,19,11,52.0
2020,10,19,12,40.0
2020,10,19,13,44.0
2020,10,19,14,37.0
2020,10,19,15,41.0
2020,10,19,16,46.0
2020,10,19,17,69.0
2020,10,19,18,87.0
2020,10,19,19,101.0
2020,10,19,20,82.0
2020,10,19,21,33.0
2020,10,19,22,23.0
2020,10,19,23,22.0
2020,10,20,0,22.0
2020,10,20,1,23.0
2020,10,20,2,24.0
2020,10,20,3,13.0
2020,10,20,4,21.0
2020,10,20,5,27.0
2020,10,20,6,16.0
2020,10,20,7,32.0
2020,10,20,8,65.0
2020,10,20,9,67.0
2020,10,20,10,64.0
2020,10,20,11,53.0
2020,10,20,12,49.0
2020,10,20,13,52.0
2020,10,20,14,55.0
2020,10,20,15,60.0
2020,10,20,16,69.0
2020,10,20,17,68.0
2020,10,20,18,60.0
2020,10,20,19,25.0
2020,10,20,20,50.0
2020,10,20,21,13.0
2020,10,20,22,10.0
2020,10,20,23,7.0
2020,10,21,0,5.0
2020,10,21,1,6.0
2020,10,21,2,10.0
2020,10,21,3,8.0
2020,10,21,4,9.0
2020,10,21,5,17.0
2020,10,21,6,32.0
2020,10,21,7,44.0
2020,10,21,8,51.0
2020,10,21,9,46.0
2020,10,21,10,34.0
2020,10,21,11,30.0
2020,10,21,12,25.0
2020,10,21,13,22.0
2020,10,21,14,15.0
2020,10,21,15,17.0
2020,10,21,16,20.0
2020,10,21,17,22.0
2020,10,21,18,28.0
2020,10,21,19,31.0
2020,10,21,20,28.0
2020,10,21,21,25.0
2020,10,21,22,21.0
2020,10,21,23,20.0
2020,10,22,0,18.0
2020,10,22,1,17.0
2020,10,22,2,16.0
2020,10,22,3,13.0
2020,10,22,4,24.0
2020,10,22,5,22.0
2020,10,22,6,26.0
2020,10,22,7,47.0
2020,10,22,8,51.0
2020,10,22,9,57.0
2020,10,22,10,41.0
2020,10,22,11,37.0
2020,10,22,12,35.0
2020,10,22,13,27.0
2020,10,22,14,22.0
2020,10,22,15,26.0
2020,10,22,16,21.0
2020,10,22,17,17.0
2020,10,22,18,21.0
2020,10,22,19,24.0
2020,10,22,20,25.0
2020,10,22,21,19.0
2020,10,22,22,19.0
2020,10,22,23,13.0
2020,10,23,0,14.0
2020,10,23,1,19.0
2020,10,23,2,8.0
2020,10,23,3,10.0
2020,10,23,4,10.0
2020,10,23,5,19.0
2020,10,23,6,15.0
2020,10,23,7,37.0
2020,10,23,8,52.0
2020,10,23,9,38.0
2020,10,23,10,25.0
2020,10,23,11,21.0
2020,10,23,12,16.0
2020,10,23,13,14.0
2020,10,23,14,11.0
2020,10,23,15,12.0
2020,10,23,16,22.0
2020,10,23,17,25.0
2020,10,23,18,40.0
2020,10,23,19,37.0
2020,10,23,20,32.0
2020,10,23,21,31.0
2020,10,23,22,41.0
2020,10,23,23,31.0
2020,10,24,0,24.0
2020,10,24,1,21.0
2020,10,24,2,16.0
2020,10,24,3,11.0
2020,10,24,4,19.0
2020,10,24,5,35.0
2020,10,24,6,22.0
2020,10,24,7,32.0
2020,10,24,8,47.0
2020,10,24,9,36.0
2020,10,24,10,33.0
2020,10,24,11,38.0
2020,10,24,12,37.0
2020,10,24,13,33.0
2020,10,24,14,19.0
2020,10,24,15,10.0
2020,10,24,16,9.0
2020,10,24,17,10.0
2020,10,24,18,12.0
2020,10,24,19,23.0
2020,10,24,20,25.0
2020,10,24,21,27.0
2020,10,24,22,23.0
2020,10,24,23,16.0
2020,10,25,0,16.0
2020,10,25,1,18.0
2020,10,25,2,16.0
2020,10,25,3,10.0
2020,10,25,4,9.0
2020,10,25,5,13.0
2020,10,25,6,14.0
2020,10,25,7,11.0
2020,10,25,8,11.0
2020,10,25,9,10.0
2020,10,25,10,10.0
2020,10,25,11,10.0
2020,10,25,12,9.0
2020,10,25,13,8.0
2020,10,25,14,9.0
2020,10,25,15,8.0
2020,10,25,16,11.0
2020,10,25,17,17.0
2020,10,25,18,12.0
2020,10,25,19,9.0
2020,10,25,20,13.0
2020,10,25,21,12.0
2020,10,25,22,18.0
2020,10,25,23,17.0
2020,10,26,0,12.0
2020,10,26,1,14.0
2020,10,26,2,12.0
2020,10,26,3,11.0
2020,10,26,4,10.0
2020,10,26,5,12.0
2020,10,26,6,15.0
2020,10,26,7,29.0
2020,10,26,8,40.0
2020,10,26,9,37.0
2020,10,26,10,25.0
2020,10,26,11,22.0
2020,10,26,12,21.0
2020,10,26,13,17.0
2020,10,26,14,16.0
2020,10,26,15,18.0
2020,10,26,16,16.0
2020,10,26,17,30.0
2020,10,26,18,38.0
2020,10,26,19,46.0
2020,10,26,20,26.0
2020,10,26,21,26.0
2020,10,26,22,23.0
2020,10,26,23,13.0
2020,10,27,0,11.0
2020,10,27,1,11.0
2020,10,27,2,11.0
2020,10,27,3,10.0
2020,10,27,4,9.0
2020,10,27,5,10.0
2020,10,27,6,13.0
2020,10,27,7,32.0
2020,10,27,8,59.0
2020,10,27,9,50.0
2020,10,27,10,25.0
2020,10,27,11,16.0
2020,10,27,12,14.0
2020,10,27,13,13.0
2020,10,27,14,13.0
2020,10,27,15,16.0
2020,10,27,16,18.0
2020,10,27,17,22.0
2020,10,27,18,28.0
2020,10,27,19,24.0
2020,10,27,20,23.0
2020,10,27,21,24.0
2020,10,27,22,23.0
2020,10,27,23,18.0
2020,10,28,0,13.0
2020,10,28,1,13.0
2020,10,28,2,13.0
2020,10,28,3,10.0
2020,10,28,4,38.0
2020,10,28,5,36.0
2020,10,28,6,47.0
2020,10,28,7,49.0
2020,10,28,8,61.0
2020,10,28,9,65.0
2020,10,28,10,64.0
2020,10,28,11,54.0
2020,10,28,12,26.0
2020,10,28,13,29.0
2020,10,28,14,33.0
2020,10,28,15,23.0
2020,10,28,16,35.0
2020,10,28,17,62.0
2020,10,28,18,70.0
2020,10,28,19,68.0
2020,10,28,20,39.0
2020,10,28,21,34.0
2020,10,28,22,47.0
2020,10,28,23,45.0
2020,10,29,0,38.0
2020,10,29,1,31.0
2020,10,29,2,24.0
2020,10,29,3,19.0
2020,10,29,4,23.0
2020,10,29,5,16.0
2020,10,29,6,17.0
2020,10,29,7,33.0
2020,10,29,8,52.0
2020,10,29,9,54.0
2020,10,29,10,49.0
2020,10,29,11,24.0
2020,10,29,12,29.0
2020,10,29,13,37.0
2020,10,29,14,36.0
2020,10,29,15,44.0
2020,10,29,16,51.0
2020,10,29,17,64.0
2020,10,29,18,73.0
2020,10,29,19,78.0
2020,10,29,20,81.0
2020,10,29,21,78.0
2020,10,29,22,62.0
2020,10,29,23,60.0
2020,10,30,0,44.0
2020,10,30,1,28.0
2020,10,30,2,26.0
2020,10,30,3,21.0
2020,10,30,4,22.0
2020,10,30,5,18.0
2020,10,30,6,24.0
2020,10,30,7,41.0
2020,10,30,8,54.0
2020,10,30,9,53.0
2020,10,30,10,46.0
2020,10,30,11,49.0
2020,10,30,12,48.0
2020,10,30,13,48.0
2020,10,30,14,41.0
2020,10,30,15,49.0
2020,10,30,16,55.0
2020,10,30,17,62.0
2020,10,30,18,80.0
2020,10,30,19,98.0
2020,10,30,20,104.0
2020,10,30,21,90.0
2020,10,30,22,76.0
2020,10,30,23,64.0
2020,10,31,0,56.0
2020,10,31,1,33.0
2020,10,31,2,38.0
2020,10,31,3,28.0
2020,10,31,4,32.0
2020,10,31,5,25.0
2020,10,31,6,24.0
2020,10,31,7,33.0
2020,10,31,8,36.0
2020,10,31,9,41.0
2020,10,31,10,40.0
2020,10,31,11,51.0
2020,10,31,12,43.0
2020,10,31,13,37.0
2020,10,31,14,36.0
2020,10,31,15,33.0
2020,10,31,16,24.0
2020,10,31,17,28.0
2020,10,31,18,48.0
2020,10,31,19,60.0
2020,10,31,20,63.0
2020,10,31,21,72.0
2020,10,31,22,89.0
2020,10,31,23,90.0
2020,11,1,0,64.0
2020,11,1,1,69.0
2020,11,1,2,55.0
2020,11,1,3,40.0
2020,11,1,4,38.0
2020,11,1,5,37.0
2020,11,1,6,33.0
2020,11,1,7,29.0
2020,11,1,8,31.0
2020,11,1,9,27.0
2020,11,1,10,31.0
2020,11,1,11,31.0
2020,11,1,12,32.0
2020,11,1,13,29.0
2020,11,1,14,38.0
2020,11,1,15,28.0
2020,11,1,16,17.0
2020,11,1,17,21.0
2020,11,1,18,32.0
2020,11,1,19,57.0
2020,11,1,20,77.0
2020,11,1,21,76.0
2020,11,1,22,76.0
2020,11,1,23,82.0
2020,11,2,0,89.0
2020,11,2,1,57.0
2020,11,2,2,47.0
2020,11,2,3,41.0
2020,11,2,4,51.0
2020,11,2,5,35.0
2020,11,2,6,28.0
2020,11,2,7,40.0
2020,11,2,8,41.0
2020,11,2,9,35.0
2020,11,2,10,37.0
2020,11,2,11,31.0
2020,11,2,12,37.0
2020,11,2,13,34.0
2020,11,2,14,32.0
2020,11,2,15,26.0
2020,11,2,16,22.0
2020,11,2,17,28.0
2020,11,2,18,38.0
2020,11,2,19,31.0
2020,11,2,20,39.0
2020,11,2,21,32.0
2020,11,2,22,30.0
2020,11,2,23,50.0
2020,11,3,0,58.0
2020,11,3,1,56.0
2020,11,3,2,44.0
2020,11,3,3,48.0
2020,11,3,4,37.0
2020,11,3,5,32.0
2020,11,3,6,29.0
2020,11,3,7,38.0
2020,11,3,8,51.0
2020,11,3,9,56.0
2020,11,3,10,55.0
2020,11,3,12,40.0
2020,11,3,13,43.0
2020,11,3,14,53.0
2020,11,3,15,47.0
2020,11,3,16,35.0
2020,11,3,17,33.0
2020,11,3,18,38.0
2020,11,3,19,29.0
2020,11,3,20,22.0
2020,11,3,21,21.0
2020,11,3,22,14.0
2020,11,3,23,12.0
2020,11,4,0,9.0
2020,11,4,1,8.0
2020,11,4,2,9.0
2020,11,4,3,11.0
2020,11,4,4,8.0
2020,11,4,5,9.0
2020,11,4,6,13.0
2020,11,4,7,23.0
2020,11,4,8,34.0
2020,11,4,9,32.0
2020,11,4,10,34.0
2020,11,4,11,33.0
2020,11,4,12,27.0
2020,11,4,13,27.0
2020,11,4,14,31.0
2020,11,4,15,42.0
2020,11,4,16,41.0
2020,11,4,17,43.0
2020,11,4,18,41.0
2020,11,4,19,33.0
2020,11,4,20,28.0
2020,11,4,21,25.0
2020,11,4,22,18.0
2020,11,4,23,14.0
2020,11,5,0,9.0
2020,11,5,1,11.0
2020,11,5,2,10.0
2020,11,5,3,9.0
2020,11,5,4,11.0
2020,11,5,5,8.0
2020,11,5,6,12.0
2020,11,5,7,25.0
2020,11,5,8,42.0
2020,11,5,9,42.0
2020,11,5,10,43.0
2020,11,5,11,43.0
2020,11,5,12,52.0
2020,11,5,13,61.0
2020,11,5,14,43.0
2020,11,5,15,61.0
2020,11,5,16,67.0
2020,11,5,17,50.0
2020,11,5,18,47.0
2020,11,5,19,48.0
2020,11,5,20,56.0
2020,11,5,21,59.0
2020,11,5,22,50.0
2020,11,5,23,46.0
2020,11,6,0,37.0
2020,11,6,1,29.0
2020,11,6,2,22.0
2020,11,6,3,20.0
2020,11,6,4,16.0
2020,11,6,5,23.0
2020,11,6,6,23.0
2020,11,6,7,41.0
2020,11,6,8,56.0
2020,11,6,9,55.0
2020,11,6,10,62.0
2020,11,6,11,39.0
2020,11,6,12,20.0
2020,11,6,13,22.0
2020,11,6,14,22.0
2020,11,6,15,27.0
2020,11,6,16,25.0
2020,11,6,17,26.0
2020,11,6,18,26.0
2020,11,6,19,23.0
2020,11,6,20,18.0
2020,11,6,21,19.0
2020,11,6,22,16.0
2020,11,6,23,15.0
2020,11,7,0,19.0
2020,11,7,1,10.0
2020,11,7,2,7.0
2020,11,7,3,11.0
2020,11,7,4,12.0
2020,11,7,5,14.0
2020,11,7,6,13.0
2020,11,7,7,23.0
2020,11,7,8,36.0
2020,11,7,9,28.0
2020,11,7,10,20.0
2020,11,7,11,16.0
2020,11,7,12,22.0
2020,11,7,13,14.0
2020,11,7,14,11.0
2020,11,7,15,12.0
2020,11,7,16,11.0
2020,11,7,17,14.0
2020,11,7,18,20.0
2020,11,7,19,27.0
2020,11,7,20,34.0
2020,11,7,21,34.0
2020,11,7,22,36.0
2020,11,7,23,49.0
2020,11,8,0,50.0
2020,11,8,1,37.0
2020,11,8,2,28.0
2020,11,8,3,23.0
2020,11,8,4,20.0
2020,11,8,5,23.0
2020,11,8,6,26.0
2020,11,8,7,32.0
2020,11,8,8,20.0
2020,11,8,9,17.0
2020,11,8,10,26.0
2020,11,8,11,24.0
2020,11,8,12,20.0
2020,11,8,13,15.0
2020,11,8,14,15.0
2020,11,8,15,15.0
2020,11,8,16,17.0
2020,11,8,17,22.0
2020,11,8,18,52.0
2020,11,8,19,72.0
2020,11,8,20,76.0
2020,11,8,21,77.0
2020,11,8,22,65.0
2020,11,8,23,59.0
2020,11,9,0,48.0
2020,11,9,1,47.0
2020,11,9,2,49.0
2020,11,9,3,50.0
2020,11,9,4,51.0
2020,11,9,5,35.0
2020,11,9,6,45.0
2020,11,9,7,57.0
2020,11,9,8,57.0
2020,11,9,9,53.0
2020,11,9,10,59.0
2020,11,9,11,44.0
2020,11,9,12,29.0
2020,11,9,13,27.0
2020,11,9,14,34.0
2020,11,9,15,32.0
2020,11,9,16,36.0
2020,11,9,17,36.0
2020,11,9,18,35.0
2020,11,9,19,55.0
2020,11,9,20,61.0
2020,11,9,21,63.0
2020,11,9,22,69.0
2020,11,9,23,49.0
2020,11,10,0,42.0
2020,11,10,1,30.0
2020,11,10,2,29.0
2020,11,10,3,28.0
2020,11,10,4,21.0
2020,11,10,5,21.0
